AvgRating,Predictions,Accurate Prediction,BGGId,Name,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens
1,1,True,225274,Deep Space D-6: Armada,0,0,0,0,0,0,0,0
1,1,True,225303,Gamer Over! A Game Fair Murder Mystery,0,0,0,0,0,0,0,0
0,0,True,225313,Spoilers: The Beginning,0,0,0,0,0,0,0,0
1,1,True,225316,Discovery: The Era of Voyage,0,0,0,0,0,0,0,0
1,1,True,225317,Halloween,0,1,0,0,0,0,0,0
1,1,True,225449,Automata NOIR,0,0,0,0,0,0,0,0
0,0,True,225481,Lowdown,0,0,0,0,0,0,0,0
1,1,True,225482,Texas Showdown,0,0,0,0,0,0,0,0
1,1,True,225526,Big Bang 13.7,0,0,0,0,0,0,0,0
1,1,True,225569,Geek Out! Masters,0,0,0,0,0,0,0,0
1,1,True,225610,Smolensk: Barbarossa Derailed,0,0,1,0,0,0,0,0
1,0,False,225645,Gyrating Hamsters,0,0,0,0,0,0,0,0
0,0,True,225653,Castellers!,0,0,0,0,0,0,0,0
1,1,True,225694,Decrypto,0,0,0,0,0,0,1,0
1,1,True,225729,Arkham Noir: Case #1 – The Witch Cult Murders,1,0,0,0,0,0,0,0
1,1,True,225736,Village of Legends,0,0,0,0,0,0,0,0
1,1,True,225740,Skull Port,0,0,0,0,0,0,0,0
1,1,True,225759,Armageddon War: Platoon Level Combat in the End War,0,0,1,0,0,0,0,0
1,1,True,225800,"Patton's Vanguard: The Battle of Arracourt, 1944",0,0,1,0,0,0,0,0
1,1,True,225818,Mini Rails,0,1,0,1,0,0,0,0
0,0,True,225828,Hot Seat,0,0,0,0,0,0,0,0
1,1,True,225836,España 20: La Guerra Peninsular,0,0,0,0,0,0,0,0
0,0,True,225885,Unbroken,1,0,0,0,0,0,0,0
1,1,True,225908,Light Hunters: Battalion of Darkness,0,0,0,0,0,0,0,0
1,1,True,225909,Burning Mountains,0,0,1,0,0,0,0,0
1,1,True,225910,Terrors of London,0,0,0,0,0,0,0,0
1,0,False,225932,Imperial Storm,0,0,0,0,0,0,0,0
1,1,True,225976,Emperor's Choice,0,0,0,0,0,0,0,0
1,1,True,225977,Sheep 'n' Sheep,0,0,0,0,0,0,0,0
0,1,False,225979,Jane Austen's Matchmaker: Chapter Two,0,0,0,0,0,0,0,0
0,0,True,225981,Penguin Trap,0,0,0,0,0,0,0,0
1,1,True,226006,Ursa Miner,0,0,0,0,0,0,0,0
1,1,True,226009,Alien vs Predator: The Hunt Begins (Second Edition),0,0,0,0,0,0,0,0
0,0,True,226013,Geisteruhr,0,0,0,0,0,0,0,0
1,1,True,226081,Greener,0,0,0,0,0,1,0,0
0,0,True,226085,Sailor Moon Crystal: Dice Challenge,0,0,0,0,0,0,0,0
1,1,True,226089,Alicematic Heroes,0,1,0,0,0,0,0,0
1,1,True,226115,"Bloody Dawns: The Iran-Iraq War, 1980-1988",0,0,1,0,0,0,0,0
0,0,True,226146,Tower of Madness,0,0,0,0,0,0,0,0
1,1,True,226170,Advanced Guildhall Fantasy: The Gathering,0,0,0,0,0,0,0,0
1,1,True,226176,Fallout: Wasteland Warfare,1,0,1,0,0,0,0,0
1,1,True,226213,Cursed Court,0,0,0,0,0,0,0,0
1,1,True,226237,RPGQuest: A Jornada do Herói,0,0,0,0,0,0,0,0
1,1,True,226254,The Ruhr: A Story of Coal Trade,0,1,0,0,0,0,0,0
1,1,True,226255,1920 Wall Street,0,1,0,0,0,0,0,0
1,1,True,226256,Password Express,0,0,0,0,0,0,0,0
1,1,True,226264,Ponkotsu Factory (ぽんこつファクトリー),0,0,0,0,0,0,0,0
1,1,True,226312,Button Men: Beat People Up,0,0,0,0,0,0,0,0
1,1,True,226320,My Little Scythe,0,0,0,1,0,0,0,0
0,0,True,226322,That's a Question!,0,0,0,0,0,0,1,0
1,1,True,226330,Trash Lords,0,0,0,0,0,0,0,0
0,0,True,226354,Słowny Ninja,0,0,0,0,0,0,0,0
0,0,True,226356,Gimme Gimme Guinea Pigs,0,0,0,0,0,0,0,0
0,1,False,226358,Altitude,0,0,0,0,0,0,0,0
0,1,False,226426,Valerian: The Alpha Missions,0,0,0,0,0,0,0,0
1,1,True,226445,The Big Score,0,0,0,0,0,0,0,0
0,0,True,226454,Miaui,0,0,0,0,0,0,0,0
0,1,False,226457,Magnificent Flying Machines,0,0,0,0,0,0,0,0
1,1,True,226501,Dragonfire,1,1,0,0,0,0,0,0
1,1,True,226502,Gladiator Gauntlet,0,0,0,0,0,0,0,0
1,0,False,226506,Rambo: The Board Game,0,0,1,0,0,0,0,0
1,1,True,226518,Exit: The Game – The Sunken Treasure,0,0,0,0,0,0,0,0
1,1,True,226519,Exit: The Game – The House of Riddles,0,0,0,0,0,0,0,0
1,1,True,226520,Exit: The Game – The Sinister Mansion,0,0,0,0,0,0,0,0
1,1,True,226522,Exit: The Game – Dead Man on the Orient Express,0,0,0,1,0,0,0,0
1,0,False,226529,Bitten: A Game of Survival,0,0,0,0,0,0,0,0
0,0,True,226562,Immortals,0,0,0,0,0,0,0,0
1,1,True,226588,Untold: Adventures Await,1,0,0,1,0,0,1,0
1,1,True,226592,Blackwood,0,0,0,0,0,0,0,0
1,1,True,226605,Fire Tower,0,0,0,0,0,1,0,0
0,0,True,226610,What Do You Meme?,0,0,0,0,0,0,1,0
1,1,True,226616,Argoat,0,0,0,0,0,0,0,0
1,1,True,226619,Medievalia,0,0,0,0,0,0,0,0
1,1,True,226631,War of the Worlds: The New Wave,1,0,1,0,0,0,0,0
1,1,True,226634,The Thing: Infection at Outpost 31,1,0,0,0,0,0,0,0
0,0,True,226643,Christmas Lights: A Card Game,0,0,0,0,0,0,0,0
1,1,True,226736,Good Little Martian,0,0,0,0,0,0,0,0
0,0,True,226757,Vault Assault,0,0,0,0,0,0,0,0
1,1,True,226789,Guam: Return to Glory,0,0,1,0,0,0,0,0
1,1,True,226802,Galilean Moons,0,0,0,0,0,0,0,0
0,0,True,226860,Battle Kittens,0,0,0,0,0,0,0,0
0,0,True,226878,Outpost: Siberia,0,0,0,0,0,0,0,0
1,1,True,226997,South China Sea,0,0,1,0,0,0,0,0
1,1,True,227002,Rise of the Necromancers,0,0,0,0,0,0,0,0
0,0,True,227010,Game of Trolls,0,0,0,0,0,0,0,0
0,0,True,227018,7 pecados,0,0,0,0,0,0,0,0
1,1,True,227026,Debatable,0,0,0,0,0,0,0,0
1,1,True,227029,Sakura,0,0,0,1,0,0,0,0
1,0,False,227070,Scrooge: The Board Game,0,0,0,0,0,0,0,0
1,1,True,227072,The Chameleon,0,0,0,0,0,0,1,0
1,1,True,227110,Dungeon of Mandom VIII,0,0,0,0,0,0,0,0
1,1,True,227127,Europe in Turmoil: Prelude to the Great War,0,1,1,0,0,0,0,0
1,1,True,227143,1867: Railways of Canada,0,0,0,0,0,0,0,0
0,0,True,227162,Fireworks,0,0,0,0,0,0,0,0
1,1,True,227163,Cooking Rumble,0,0,0,0,0,0,0,0
1,1,True,227171,The Masters' Trials: Wrath of Magmaroth,0,0,0,0,0,0,0,0
0,1,False,227196,Marauders of the Great Wastelands,0,0,0,0,0,0,0,0
1,1,True,227212,For Glory,0,0,0,0,0,0,0,0
0,0,True,227221,Click Click Boom,0,0,0,0,0,0,0,0
1,1,True,227224,The Red Cathedral,0,1,0,0,0,0,0,0
1,1,True,227254,Hafid's Grand Bazaar,0,0,0,0,0,0,0,0
0,0,True,227265,Kleiner Fuchs Tierarzt,0,0,0,0,0,0,0,0
1,1,True,227273,Cosmogenesis,0,1,0,0,0,0,0,0
0,0,True,227316,Lost in Time,0,0,0,0,0,0,0,0
0,0,True,227318,Deadly Premonition: The Board Game,0,0,0,0,0,0,0,0
1,1,True,227326,Gruff: Rage of the Trolls,0,0,0,0,0,0,0,0
0,0,True,227422,Whoosh: Bounty Hunters,0,0,0,0,0,0,1,0
0,0,True,227425,Treachery in a Pocket,0,0,0,0,0,0,0,0
1,1,True,227456,Escape the Dark Castle,1,0,0,0,0,0,0,0
1,1,True,227460,Hannibal & Hamilcar,0,0,1,0,0,0,0,0
1,1,True,227466,Break the Code,0,0,0,1,0,0,0,0
0,0,True,227468,Ancient Artifacts,0,0,0,0,0,0,0,0
1,1,True,227502,Medieval,0,0,0,0,0,0,0,0
1,1,True,227505,Portals and Prophets,0,0,0,0,0,0,0,0
1,1,True,227515,Riverboat,0,1,0,0,0,0,0,0
1,1,True,227527,Take The Galaxy,0,0,0,0,0,0,0,0
1,1,True,227545,Spy Club,0,0,0,1,0,0,0,0
1,1,True,227563,Rolling Empires,0,0,0,0,0,0,0,0
1,1,True,227582,Cthulhu: Rise of the Cults,0,0,0,0,0,0,0,0
0,1,False,227599,Brew Dice,0,0,0,0,0,0,0,0
0,1,False,227605,For-Ex,0,1,0,0,0,0,0,0
1,1,True,227693,Tiny Park,0,0,0,0,0,0,0,1
1,1,True,227758,Kokoro: Avenue of the Kodama,0,0,0,1,0,0,0,0
1,1,True,227789,Heaven & Ale,0,1,0,0,0,0,0,0
1,1,True,227794,A Place in the Sun,0,0,0,0,0,0,0,0
1,1,True,227813,Doctor Who: Exterminate! The Miniatures Game,0,0,0,0,0,0,0,0
0,0,True,227837,Atlas: Enchanted Lands,0,0,0,0,0,0,0,0
1,1,True,227842,Saratoga 1777,0,0,1,0,0,0,0,0
0,0,True,227847,"Brezhnev's War: NATO vs. the Warsaw Pact in Germany, 1980",0,0,1,0,0,0,0,0
1,1,True,227888,"Warhammer 40,000: Dark Imperium",0,0,0,0,0,0,0,0
1,1,True,227893,Smile,0,0,0,0,0,0,0,0
0,0,True,227981,Black Stories Investigation,0,0,0,0,0,0,0,0
1,1,True,227995,"Raiders of the Deep: U-boats of the Great War, 1914-18",0,0,1,0,0,0,0,0
1,1,True,228051,"Warhammer 40,000: Heroes of Black Reach",0,0,1,0,0,0,0,0
0,0,True,228101,Pajarracos,0,0,0,0,0,0,0,0
1,1,True,228133,Crystal Clans,0,1,0,0,0,0,0,0
1,1,True,228142,Tales & Games: Jack & the Beanstalk,0,0,0,0,0,0,0,0
1,1,True,228183,Star Scrappers: Cave-in,0,0,0,0,0,0,0,0
0,0,True,228234,HATSUDEN,0,0,0,0,0,0,0,0
0,1,False,228310,Captain Dice (キャプテンダイス),0,0,0,0,0,0,0,0
1,1,True,228328,Rurik: Dawn of Kiev,0,1,0,0,0,0,0,0
1,1,True,228341,Pulsar 2849,0,1,0,0,0,0,0,0
1,0,False,228370,TerroriXico,0,0,0,0,0,0,0,0
1,1,True,228371,Iberian Railways,0,1,0,0,0,0,0,0
1,1,True,228372,Iberian Gauge,0,1,0,0,0,0,0,0
1,1,True,228373,1868,0,0,0,0,0,0,0,0
1,1,True,228378,End of the Trail,0,1,0,1,0,0,0,0
1,1,True,228390,Sunflower Valley,0,0,0,0,0,0,0,0
1,1,True,228399,Okko Chronicles: Cycle of Water – Quest into Darkness,0,0,0,0,0,0,0,0
1,1,True,228409,Lusitania,0,0,0,0,0,0,0,0
1,1,True,228411,Iron Curtain,0,1,0,0,0,0,0,0
1,1,True,228412,Dark Venture,0,0,0,0,0,0,0,0
0,1,False,228419,Baby Cruise,0,0,0,0,0,0,0,0
1,1,True,228420,Schneeble,0,0,0,0,0,0,0,0
0,0,True,228425,Kaiju Crush,0,0,0,0,0,0,0,0
1,1,True,228452,Adamastor,0,0,0,0,0,0,0,0
0,0,True,228501,60 Seconds to Save the World,0,0,0,0,0,0,0,0
0,0,True,228503,Mad Science Expo,0,0,0,0,0,0,0,0
1,1,True,228504,Cat Lady,0,0,0,1,0,0,0,0
1,1,True,228509,TravelBattle,0,0,0,0,0,0,0,0
1,1,True,228526,Rey Paparajote,0,0,0,0,0,0,0,0
1,1,True,228550,Blueshift,0,0,0,0,0,0,0,0
1,1,True,228553,Catacombs Conquest,0,0,0,0,0,0,0,0
1,1,True,228570,Raging Bulls,0,0,0,1,0,1,0,0
1,1,True,228580,Gearworks,0,0,0,0,0,0,0,0
1,1,True,228601,The Gate of R'lyeh,0,0,0,0,0,0,0,0
1,1,True,228602,Valor & Villainy: Minions of Mordak,0,0,0,0,0,0,0,0
0,0,True,228603,Dragon Island,0,0,0,0,0,0,0,0
1,1,True,228660,Betrayal at Baldur's Gate,1,0,0,0,0,0,0,0
1,1,True,228668,Dungeons & Dragons: Tomb of Annihilation Board Game,0,1,0,0,0,0,0,0
0,0,True,228687,Champion of Earth,0,0,0,0,0,0,0,0
1,1,True,228713,Black Souls,0,1,0,0,0,0,0,0
1,1,True,228724,Dead Throne: World of Veles – Deluxe Edition,0,0,0,0,0,0,0,0
0,0,True,228740,Kitten Klash,0,0,0,0,0,0,0,0
1,1,True,228742,Bushido Breaker,0,0,0,0,0,0,0,0
1,1,True,228766,A4 Quest,0,0,0,0,0,0,0,0
1,1,True,228855,Set a Watch,1,0,0,0,0,0,0,0
1,1,True,228867,Unlock!: Mystery Adventures,0,0,0,0,0,0,0,0
0,1,False,228882,Lagerstätten,0,0,0,0,0,0,0,0
1,1,True,228889,Helios Expanse,0,0,0,0,0,0,0,0
1,0,False,228943,Barbaria,0,0,0,0,0,0,0,0
1,1,True,228944,Hermetica,0,0,0,0,0,1,0,0
1,1,True,228959,Alubari: A Nice Cup of Tea,0,0,0,0,0,0,0,0
1,1,True,229006,SpyNet,0,0,0,0,0,0,0,0
1,1,True,229130,Kingdom Builder: Big Box (Second Edition),0,0,0,0,0,0,0,0
1,0,False,229131,Terra Shifter,0,0,0,0,0,0,0,0
0,0,True,229165,The Open Road,0,0,0,0,0,0,0,0
1,1,True,229172,Anime Saga,0,0,0,0,0,0,0,0
1,1,True,229218,A Game of Thrones: Catan – Brotherhood of the Watch,0,0,0,0,0,0,0,0
1,1,True,229220,Santa Maria,0,1,0,0,0,0,0,0
0,0,True,229235,Guardian's Call,0,0,0,0,0,0,0,0
0,0,True,229240,Ancestree,0,0,0,0,0,0,0,0
0,1,False,229241,Capital City,0,0,0,0,0,0,0,0
0,0,True,229243,ShutterBug,0,0,0,0,0,0,0,0
1,0,False,229244,Battlefold,0,0,0,0,0,0,0,0
1,1,True,229265,Wendake,0,1,0,0,0,0,0,0
0,1,False,229297,Before the Earth Explodes,0,0,0,0,0,0,0,0
1,1,True,229315,Escape Room: The Game – Virtual Reality,0,0,0,0,0,0,0,0
1,0,False,229319,Human Interface: Be a Better Human,0,0,0,0,0,0,0,0
0,0,True,229369,Bobbidi Boom,0,0,0,0,0,0,0,0
1,1,True,229370,Rescue Polar Bears: Data & Temperature,0,0,0,0,0,0,0,0
1,1,True,229406,Colorku,0,0,0,0,0,0,0,0
1,1,True,229408,Death Show TV,0,0,0,0,0,0,0,0
1,1,True,229414,Tulip Bubble,0,1,0,0,0,0,0,0
1,1,True,229427,"Warhammer 40,000 (Eighth Edition)",0,0,1,0,0,0,0,0
0,0,True,229453,CV Pocket,0,0,0,0,0,0,0,0
1,1,True,229491,Edge of Darkness,0,1,0,0,0,0,0,0
1,1,True,229496,Pencils & Powers,0,0,0,0,0,0,0,0
1,1,True,229527,National Economy Mecenat,0,0,0,0,0,0,0,0
0,0,True,229537,Mind the Gap,0,0,0,0,0,0,0,0
1,1,True,229540,Way of the Fighter: Turbo,0,0,0,0,0,0,0,0
0,0,True,229543,Sakura,0,0,0,0,0,0,0,0
1,1,True,229598,Unlock!: Escape Adventures – Doo-Arann Dungeon,0,0,0,0,0,0,0,0
1,1,True,229599,Time Arena,0,0,0,0,0,0,0,0
1,1,True,229632,Unlock!: Escape Adventures – Fifth Avenue,0,0,0,0,0,0,0,0
1,1,True,229640,Munchkin Spell Skool,0,0,0,0,0,0,0,0
1,1,True,229703,Adellos,0,0,0,0,0,0,0,0
0,0,True,229708,Super Goal!,0,0,0,0,0,0,0,0
1,1,True,229713,War Room,0,0,1,0,0,0,0,0
0,0,True,229736,¡Ruiz!,0,0,0,0,0,0,0,0
1,1,True,229741,Shadows in Kyoto,0,0,0,0,0,1,0,0
0,0,True,229742,Zoo Ball,0,0,0,0,0,0,0,0
1,1,True,229782,Roland Wright: The Dice Game,0,0,0,0,0,0,0,0
0,0,True,229791,Triplock,0,1,0,0,0,0,0,0
1,1,True,229853,Teotihuacan: City of Gods,0,1,0,0,0,0,0,0
1,1,True,229892,Container: 10th Anniversary Jumbo Edition!,0,1,0,0,0,0,0,0
0,0,True,229902,Meme: The Game,0,0,0,0,0,0,0,0
1,1,True,229910,Gangs of Britannia,0,0,0,0,0,0,0,0
0,0,True,229954,Junggle,0,0,0,0,0,0,0,0
0,0,True,229955,Nutz!,0,0,0,0,0,0,0,0
1,1,True,229956,"Fort Sumter: The Secession Crisis, 1860-61",0,0,1,0,0,0,0,0
0,1,False,229957,Small Detectives,0,0,0,0,0,0,0,0
1,1,True,229965,Rival Realms,0,0,0,0,0,0,0,0
1,1,True,230040,A Pragmatic War: The War of the Austrian Succession 1741 – 1748,0,0,1,0,0,0,0,0
1,1,True,230050,The Legend of Korra: Pro-Bending Arena,0,0,0,0,0,0,0,0
0,1,False,230059,Crossfire,0,0,0,0,0,0,1,0
0,1,False,230063,Love Formula,0,0,0,0,0,0,0,0
0,1,False,230064,Ninjitsu!,0,0,0,0,0,0,0,0
0,0,True,230065,Ink Monsters,0,0,0,0,0,0,0,0
1,1,True,230080,Majesty: For the Realm,0,0,0,1,0,0,0,0
1,1,True,230081,Pizza Master,0,0,0,0,0,0,0,0
1,1,True,230085,Agra,0,1,0,0,0,0,0,0
1,1,True,230089,Okanagan: Valley of the Lakes,0,0,0,0,0,0,0,0
1,1,True,230130,Forsaken Forest,0,0,0,0,0,0,0,0
1,1,True,230146,Obelisk,0,0,0,0,0,0,0,0
1,0,False,230191,The Island of El Dorado,1,1,0,0,0,0,0,0
1,1,True,230200,Overbooked,0,0,0,1,0,0,0,0
0,1,False,230240,Cuckooo!,0,0,0,0,0,0,0,0
1,1,True,230244,Black Angel,0,1,0,0,0,0,0,0
1,1,True,230246,Photofinish: The Final Rush,0,0,0,0,0,0,0,0
0,0,True,230251,Mint Delivery,0,1,0,1,0,0,0,0
1,1,True,230253,Star Realms: Frontiers,0,1,0,0,0,0,0,0
1,1,True,230262,Time's Up! Party Edition,0,0,0,0,0,0,0,0
1,1,True,230265,Chronicles of Frost,0,0,0,0,0,0,0,0
0,0,True,230266,Scare It!,0,0,0,0,0,0,0,0
1,1,True,230267,Dice Settlers,0,1,0,0,0,0,0,0
1,1,True,230273,Ascension: Valley of the Ancients,0,0,0,0,0,0,0,0
1,1,True,230275,Who Should We Eat?,0,0,0,0,0,0,0,0
1,1,True,230303,Unlock!: Mystery Adventures – The House on the Hill,1,0,0,1,0,0,0,0
0,0,True,230304,Unlock!: Mystery Adventures – The Nautilus' Traps,1,0,0,1,0,0,0,0
1,1,True,230305,Unlock!: Mystery Adventures – The Tonipal's Treasure,1,0,0,1,0,0,0,0
1,1,True,230315,The Sanctuary: Endangered Species,0,1,0,0,0,0,0,0
0,0,True,230316,Dice of Pirates,0,0,0,0,0,0,0,0
1,1,True,230342,InBetween,1,0,0,0,0,0,0,0
0,0,True,230358,Penny Papers Adventures: The Temple of Apikhabou,0,0,0,0,0,0,0,0
1,1,True,230361,Mars Open: Tabletop Golf,0,0,0,0,0,0,0,0
1,1,True,230383,Memoarrr!,0,0,0,1,0,0,0,0
0,0,True,230408,Monopoly Gamer,0,0,0,1,0,0,0,0
0,1,False,230424,Crisis at Steamfall,0,0,0,0,0,0,0,0
0,1,False,230430,Unlock!: Escape Adventures – Temple of Ra,0,0,0,0,0,0,0,0
1,1,True,230488,Hexcalibur,0,0,0,0,0,0,0,0
0,0,True,230498,Deckscape: The Fate of London,1,0,0,0,0,0,0,0
1,1,True,230514,Tadmor,0,0,0,0,0,0,0,0
1,1,True,230528,Cowboy Bebop: Boardgame Boogie,0,0,0,0,0,0,0,0
0,0,True,230542,Gold Raiders,0,0,0,0,0,0,0,0
1,1,True,230548,El Ministerio del Tiempo,0,0,0,0,0,0,0,0
1,1,True,230553,Dragon Ball Super Card Game,0,0,0,0,0,0,0,0
1,1,True,230570,Stellar Leap,0,0,0,0,0,0,0,0
1,1,True,230590,Empires,0,0,0,0,0,0,0,0
0,0,True,230591,Favelas,0,0,0,0,0,0,0,0
0,0,True,230619,Link: un juego de mesa en 8-bits,0,0,0,1,0,0,0,0
1,1,True,230650,Table Battles,0,0,1,0,0,0,0,0
1,0,False,230667,Itchy Feet: the Travel Game,0,0,0,1,0,0,0,0
0,0,True,230731,Forest of Fate,0,0,0,0,0,0,0,0
1,1,True,230746,Bronze,0,0,0,0,0,0,0,0
1,1,True,230751,Carcassonne für 2,0,0,0,0,0,0,0,0
1,1,True,230765,Side Effects,0,0,0,0,0,0,0,0
0,0,True,230768,Out of the Woods,0,0,0,0,0,0,0,0
1,1,True,230769,Who Goes There?,1,0,0,0,0,0,0,0
1,1,True,230785,Dream Catchers,0,0,0,0,0,0,0,0
1,1,True,230791,Time of Legends: Joan of Arc,1,0,1,0,0,0,0,0
1,1,True,230802,Azul,0,0,0,1,0,1,0,0
1,1,True,230852,BONK,0,0,0,0,0,0,1,0
1,1,True,230860,Faza,0,0,0,0,0,0,0,0
0,0,True,230864,WTF: (What the Fish!),0,0,0,0,0,0,0,0
0,0,True,230881,Rollers Deluxe,0,0,0,0,0,0,0,0
0,0,True,230885,"Guardians of the Galaxy, Vol. 2: Gear Up and Rock Out! An Awesome Mix Card Game",0,0,0,0,0,0,0,0
1,1,True,230889,Aristeia!,0,1,0,0,1,0,0,0
0,0,True,230890,Animal upon Animal: Memory Stacking,0,0,0,0,0,0,0,0
1,1,True,230898,¡Adiós Calavera!,0,0,0,0,0,0,0,0
0,0,True,230910,Mistigri,0,0,0,0,0,0,0,0
1,1,True,230914,Carcassonne Big Box 6,0,0,0,0,0,0,0,0
0,0,True,230915,Batasaurus,0,0,0,0,0,0,0,0
1,1,True,230916,Chop! Chop!,0,0,0,0,0,0,0,0
1,1,True,230933,Merlin,0,1,0,0,0,0,0,0
1,1,True,230955,El Aprendiz de Merlín,0,0,0,0,0,0,0,0
1,1,True,230966,Stone Daze,0,0,0,0,0,0,0,0
1,1,True,230968,Panic Island!,0,0,0,0,0,0,0,0
0,0,True,230976,Bard Saga,0,0,0,0,0,0,0,0
0,0,True,230995,Deadland,0,0,0,0,0,0,0,0
0,0,True,231019,Competition Kitchen,0,0,0,0,0,0,0,0
1,0,False,231027,Bye-Bye Black Sheep,0,0,0,0,0,0,0,0
0,0,True,231032,Perfect Hotel,0,0,0,0,0,0,0,0
1,1,True,231035,"Warhammer 40,000: First Strike",0,0,0,0,0,0,0,0
1,1,True,231036,"Warhammer 40,000: Know No Fear",0,0,0,0,0,0,0,0
1,1,True,231038,Dreamscape,0,1,0,0,0,0,0,0
0,0,True,231040,Nitro,0,0,0,0,0,0,0,0
0,0,True,231042,Sakura Hunt,0,0,0,0,0,0,0,0
0,0,True,231045,Speed Colors,0,0,0,0,0,0,0,0
0,0,True,231082,Hatchimals CollEGGtibles EGGventure Game,0,0,0,0,0,0,0,0
0,0,True,231087,Ducklings: A Game About Parenting!,0,0,0,0,0,0,0,0
1,1,True,231125,Kaiju Siege,0,0,0,0,0,0,0,0
0,1,False,231126,Small Warehouse,0,0,0,0,0,0,0,0
1,1,True,231152,1972: The Lost Phantom,0,0,1,0,0,0,0,0
0,1,False,231196,Laurel Crown,0,0,0,0,0,0,0,0
1,1,True,231197,Raxxon,1,0,0,0,0,0,0,0
1,1,True,231215,Merchants of Muziris,0,0,0,0,0,0,0,0
1,1,True,231218,Black Sonata,0,1,0,0,0,0,0,0
0,0,True,231223,Visitor in Blackwood Grove,0,0,0,0,0,0,0,0
0,0,True,231273,TerrorEyes,0,0,0,0,0,0,0,0
1,1,True,231280,Harvest Dice,0,0,0,1,0,0,0,0
0,0,True,231302,The Cat Game,0,0,0,0,0,0,0,0
1,1,True,231309,Magic: The Gathering – Explorers of Ixalan,0,0,0,0,0,0,0,0
0,1,False,231315,Wanted: Rich or Dead,0,0,0,0,0,0,0,0
1,1,True,231316,Fly Down,0,0,0,0,0,0,0,0
1,1,True,231327,The Grizzled: Armistice Edition,1,0,0,0,0,0,0,0
1,0,False,231331,Tilting at Windmills,0,0,0,0,0,0,0,0
0,0,True,231362,"Sweet Honey, Bee Mine!",0,0,0,0,0,0,0,0
1,1,True,231367,Dunkirk: France 1940,0,0,1,0,0,0,0,0
0,1,False,231368,Arboria,0,0,0,0,0,0,0,0
1,1,True,231392,Magic: The Gathering – Archenemy: Nicol Bolas,0,0,0,0,0,0,0,0
1,1,True,231450,Lucky's Misadventures,0,0,0,0,0,0,0,0
1,1,True,231457,Bitskrieg,0,0,1,0,0,0,0,0
1,1,True,231476,Robotech: Attack on the SDF-1,0,0,0,0,0,0,0,0
0,1,False,231477,Robotech: Ace Pilot,0,0,0,0,0,0,0,0
1,1,True,231484,Carnival of Monsters,0,0,0,1,0,0,0,0
1,1,True,231538,Goatfish,0,0,0,0,0,0,0,0
1,1,True,231553,Jagged Alliance: The Board Game,1,1,0,0,0,0,0,0
1,1,True,231554,Herbalism,0,0,0,0,0,0,0,0
1,0,False,231559,Quirk!,0,0,0,0,0,0,0,0
1,1,True,231567,Now Boarding,0,0,0,1,0,0,0,0
1,1,True,231573,Arkham Noir: Collector Case #1 – The Real Leeds,0,0,0,0,0,0,0,0
1,1,True,231574,Arkham Noir: Collector Case #2 – The King in Yellow,0,0,0,0,0,0,0,0
1,1,True,231575,Hero's Crossing,0,0,0,0,0,0,0,0
1,1,True,231581,AuZtralia,0,1,0,0,0,0,0,0
1,0,False,231587,Hockey on Cards,0,0,0,0,0,0,0,0
1,1,True,231611,You've got problems,0,0,0,0,0,0,0,0
1,1,True,231618,Deck Box Dungeons,0,0,0,0,0,0,0,0
0,0,True,231620,Food Chain,0,0,0,0,0,0,0,0
1,1,True,231624,Exploriana,0,0,0,0,0,0,0,0
1,1,True,231639,Harvest Island,0,0,0,1,0,0,0,0
0,0,True,231644,Matterhorn,0,0,0,0,0,0,0,0
0,0,True,231664,Fast Forward: FEAR,0,0,0,1,0,0,0,0
0,0,True,231665,Fast Forward: FORTRESS,0,0,0,1,0,0,0,0
0,0,True,231666,Fast Forward: FLEE,0,1,0,1,0,0,0,0
0,0,True,231674,Who's the Dude?,0,0,0,0,0,0,0,0
1,1,True,231683,Dracula's America: Shadows of the West,0,0,0,0,0,0,0,0
1,1,True,231696,Bob Ross: Art of Chill Game,0,0,0,1,0,0,0,0
1,1,True,231733,Obsession,1,1,0,0,0,0,0,0
1,1,True,231748,Time Bomb Evolution,0,0,0,0,0,0,0,0
1,1,True,231801,Party & Co: Extreme 3.0,0,0,0,0,0,0,0,0
1,1,True,231812,"Warhammer 40,000: Heroes of Black Reach – Drop Zone Demo Kit",0,0,0,0,0,0,0,0
1,1,True,231819,Sonar,0,0,1,1,0,0,0,0
0,0,True,231824,Blank,0,0,0,0,0,0,0,0
0,0,True,231837,Action Cats!,0,0,0,0,0,0,0,0
0,0,True,231854,Twin Stars: Adventure Series I,0,0,0,0,0,0,0,0
1,1,True,231872,Heirs of the Wizard King,0,0,0,0,0,0,0,0
1,1,True,231876,Race for the Chinese Zodiac,0,0,0,1,0,0,0,0
1,1,True,231878,Polite Society: The Jane Austen Board Game,0,0,0,0,0,0,0,0
1,1,True,231920,Holdfast: Tunisia 1942-43,0,0,1,0,0,0,0,0
0,0,True,231939,The Oregon Trail: Hunt for Food Card Game,0,0,0,0,0,0,0,0
1,1,True,231942,Last Night on Earth: The Zombie Game – 10 Year Anniversary Edition,0,0,0,0,0,0,0,0
0,0,True,231954,Legends of the Hidden Temple,0,0,0,0,0,0,0,0
1,0,False,231960,Sunny Day,0,0,0,0,0,0,0,0
